source,target,weight
3TKS1JzWOLAnicuOCOyVlW,62YF0FglEltB3CnVIjoko8,1
40lro6xpFS9TxV2uC7yvs4,6ASri4ePR7RlsvIQgWPJpS,1
0sNvI8p4fuICGGH0pOCxUT,1bAftSH8umNcGZ0uyV7LMg,1
4m6ubhNsdwF4psNf3R8kwR,6Nl4VXcX86fBMO4YE6oYfN,2
4C29ETLBPmYKYwtJUepbJz,5T35GKZx6gSnEm06244qCp,1
1OBizG9nrnHJkrL9NjnWYN,76S9tWvZEynS5QanzUkkjw,1
1LViN9Xsu9YIMN6IZJk8Bp,6P6GTRTigHBp8ZesNtpCKH,1
3Apb2lGmGJaBmr0TTBJvIZ,62YF0FglEltB3CnVIjoko8,1
5TP8Ubo4jLKEi4Mw2O8fAk,6oMRQ5H3A2XA5I3RG3leni,1
6cC67GpmPCjQjOYLpmOGhN,76S9tWvZEynS5QanzUkkjw,1
1OBizG9nrnHJkrL9NjnWYN,6cC67GpmPCjQjOYLpmOGhN,1
1vqR17Iv8VFdzure1TAXEq,6Nl4VXcX86fBMO4YE6oYfN,1
0sNvI8p4fuICGGH0pOCxUT,4o3YJfgarCUSVyPH5HKRA5,1
0DubQNvKAkkXWIIC2jImhU,3hpawnHbN5R65xVPnhJPFY,1
0dUyjgCyjfj5eMx6bX2TWf,3TKS1JzWOLAnicuOCOyVlW,1
01m2XZ7m7rAz6KY3scTdaV,71scL1K5Nu1Z7FgBkg3Gjk,1
0bcZsLQV8MCeU0ylWbw23p,3iOiMcmKYGm8kOxlBjTo0w,1
4m6ubhNsdwF4psNf3R8kwR,6H70hylNqfc86Omz8GoyDB,1
0vR2qb8m9WHeZ5ByCbimq2,7A02nc5WKMBLqSKXxGZ4o8,1
4m6ubhNsdwF4psNf3R8kwR,5TP8Ubo4jLKEi4Mw2O8fAk,1
0vR2qb8m9WHeZ5ByCbimq2,5Y3MV9DZ0d87NnVm56qSY1,1
4bw2Am3p9ji3mYsXNXtQcd,4m6ubhNsdwF4psNf3R8kwR,1
3IYKcXI1sFqT1ZtfyoW55C,7ENXmnggvN0RX86PIdIfji,1
1DxLCyH42yaHKGK3cl5bvG,4m6ubhNsdwF4psNf3R8kwR,1
4puAp107dCehraE47QXVQX,7fT2Me47PQ8T7954PKrcwR,1
01m2XZ7m7rAz6KY3scTdaV,7fT2Me47PQ8T7954PKrcwR,2
2wkoKEfS6dXwThbyTnZWFU,7cd0OMsXCsilwM1gwmJ5dF,1
6GRwwWAtmusrgAL5JF9Dfr,6oMRQ5H3A2XA5I3RG3leni,1
4m6ubhNsdwF4psNf3R8kwR,5X4LWwbUFNzPkEas04uU82,1
4m6ubhNsdwF4psNf3R8kwR,6k8mwkKJKKjBILo7ypBspl,1
2LmcxBak1alK1bf7d1beTr,62YF0FglEltB3CnVIjoko8,1
01m2XZ7m7rAz6KY3scTdaV,3IYKcXI1sFqT1ZtfyoW55C,1
5T35GKZx6gSnEm06244qCp,7FWtti4FgQOvxvoB2Ycmmh,1
1LViN9Xsu9YIMN6IZJk8Bp,4m6ubhNsdwF4psNf3R8kwR,1
1vqR17Iv8VFdzure1TAXEq,4m6ubhNsdwF4psNf3R8kwR,2
1E7XNYAEwSLSAiLDYRMs1G,59eMWEcg6fxHRhWb5rJbtM,1
01m2XZ7m7rAz6KY3scTdaV,4puAp107dCehraE47QXVQX,1
2UZIAOlrnyZmyzt1nuXr9y,4m6ubhNsdwF4psNf3R8kwR,2
01m2XZ7m7rAz6KY3scTdaV,2Gxaf60UDXKrmcIhEjULSk,1
2Gxaf60UDXKrmcIhEjULSk,71scL1K5Nu1Z7FgBkg3Gjk,1
4m6ubhNsdwF4psNf3R8kwR,5LXWGcBr4mojJnf51Beuf6,1
1E7XNYAEwSLSAiLDYRMs1G,40lro6xpFS9TxV2uC7yvs4,1
1OBizG9nrnHJkrL9NjnWYN,3WMlRpW5JWuDI95TcEWt3r,1
07YUOmWljBTXwIseAUd9TW,4m6ubhNsdwF4psNf3R8kwR,1
1pQWsZQehhS4wavwh7Fnxd,4m6ubhNsdwF4psNf3R8kwR,1
4m6ubhNsdwF4psNf3R8kwR,71scL1K5Nu1Z7FgBkg3Gjk,1
0bcZsLQV8MCeU0ylWbw23p,768O5GliF0bqscyghggrbE,1
4m6ubhNsdwF4psNf3R8kwR,4o3YJfgarCUSVyPH5HKRA5,1
4m6ubhNsdwF4psNf3R8kwR,6ASri4ePR7RlsvIQgWPJpS,1
2qWK8K2Jfh67UqtwY8tCW6,4m6ubhNsdwF4psNf3R8kwR,1
4m6ubhNsdwF4psNf3R8kwR,76S9tWvZEynS5QanzUkkjw,1
49EE6lVLgU8sp7dFgPshgM,4kJ2OBSNasUA4yOT5NCfCl,1
49EE6lVLgU8sp7dFgPshgM,6dLuQ5qXxIuWc5urxfIiZR,1
14zUHaJZo1mnYtn6IBRaRP,49EE6lVLgU8sp7dFgPshgM,1
3u2W429W7BHf3rjbdHUir1,49EE6lVLgU8sp7dFgPshgM,1
49EE6lVLgU8sp7dFgPshgM,6FOpWOxsjQxKEbLiJpU1xV,1
2o9qwAYrLQE4XxQ5uFnwC2,49EE6lVLgU8sp7dFgPshgM,1
14zUHaJZo1mnYtn6IBRaRP,6dLuQ5qXxIuWc5urxfIiZR,1
1CTYCiBGcZTsZBzYoa4pxM,49EE6lVLgU8sp7dFgPshgM,1
1gW6pz5n1aK249L0GvfQCC,49EE6lVLgU8sp7dFgPshgM,1
49EE6lVLgU8sp7dFgPshgM,6VD4UEUPvtsemqD3mmTqCR,1
49EE6lVLgU8sp7dFgPshgM,7FsRH5bw8iWpSbMX1G7xf1,1
3hTffafUYLLgO4yuPAxb5U,49EE6lVLgU8sp7dFgPshgM,1
49EE6lVLgU8sp7dFgPshgM,6Sbl0NT50roqWvy746MfVf,1
48zixAu4wMDZwpVbOenDU7,49EE6lVLgU8sp7dFgPshgM,1
49EE6lVLgU8sp7dFgPshgM,4GZOqR1Cx6YeBN2Lmv0B1e,1
49EE6lVLgU8sp7dFgPshgM,6JoYL9QYbdgPb6EuE5J2pC,1
40XLXsvXDPJuQ6adeK9zh7,49EE6lVLgU8sp7dFgPshgM,1
49EE6lVLgU8sp7dFgPshgM,4UqfXEVibVEPfoopm7Pduc,2
2MRBDr0crHWE5JwPceFncq,49EE6lVLgU8sp7dFgPshgM,1
1gW6pz5n1aK249L0GvfQCC,2o9qwAYrLQE4XxQ5uFnwC2,1
49EE6lVLgU8sp7dFgPshgM,5eCshP4zg9fMuQvc1LygXI,1
49EE6lVLgU8sp7dFgPshgM,4WzBqbc7fxl2y8XrznMSqf,1
5bSfBBCxY8QAk4Pifveisz,5vJg40S7jbzIIe6kEkouwY,1
0mYDDBNR5KCRC68CkmeOJB,5bSfBBCxY8QAk4Pifveisz,1
0UWZUmn7sybxMCqrw9tGa7,5bSfBBCxY8QAk4Pifveisz,1
01rgao9OzfBm2BOHWJpi1Y,5bSfBBCxY8QAk4Pifveisz,1
5bSfBBCxY8QAk4Pifveisz,7uGhSk7fVURjDaiXW1FSbL,1
32YGQsNtuwyobFFnn8ikpe,5bSfBBCxY8QAk4Pifveisz,1
5bSfBBCxY8QAk4Pifveisz,6sq1yF0OZEWA4xoXVKW1L9,1
3cseuYmozraz4XJn6nDo80,5bSfBBCxY8QAk4Pifveisz,1
5bSfBBCxY8QAk4Pifveisz,66RfYVdftqnuHRicyClgL0,1
04gHmjV4hmiIrT3PHXlTbZ,4IRXvbsbSP4oHm4adUdQlt,1
4IRXvbsbSP4oHm4adUdQlt,6j3TVnrOKJQYWcX5YKLMkV,1
23L3bzvIziNKZw42P3lwsH,55EA5tfk6pyYA7L6Hgb5Nr,2
2zdRAu3PozCqPVqp8A4AtR,6a1QKCXK81Z2vETbH1tQgs,1
23L3bzvIziNKZw42P3lwsH,4UqfXEVibVEPfoopm7Pduc,1
2zdRAu3PozCqPVqp8A4AtR,4UqfXEVibVEPfoopm7Pduc,1
2zdRAu3PozCqPVqp8A4AtR,55EA5tfk6pyYA7L6Hgb5Nr,1
4UqfXEVibVEPfoopm7Pduc,4kJ2OBSNasUA4yOT5NCfCl,1
4UqfXEVibVEPfoopm7Pduc,5l6N2hoIaP7snXdjnCULvk,1
4UqfXEVibVEPfoopm7Pduc,6a1QKCXK81Z2vETbH1tQgs,1
55EA5tfk6pyYA7L6Hgb5Nr,6a1QKCXK81Z2vETbH1tQgs,1
4UqfXEVibVEPfoopm7Pduc,55EA5tfk6pyYA7L6Hgb5Nr,1
4UqfXEVibVEPfoopm7Pduc,4y4uRSNiwurNnkWn9I0z7R,1
4UqfXEVibVEPfoopm7Pduc,6cnl6Jz97730GUS8zEAK77,1
23L3bzvIziNKZw42P3lwsH,2zdRAu3PozCqPVqp8A4AtR,1
23L3bzvIziNKZw42P3lwsH,6a1QKCXK81Z2vETbH1tQgs,1
0pePYDrJGk8gqMRbXrLJC8,7hNfq19HIL0PRumBReFlsp,1
0pePYDrJGk8gqMRbXrLJC8,3aWnyANApsrS1yIpPu873P,1
0pePYDrJGk8gqMRbXrLJC8,4QFG9KrGWEbr6hNA58CAqE,2
0pePYDrJGk8gqMRbXrLJC8,6tmdudtl1wM5WwTIqZX0WD,1
4QFG9KrGWEbr6hNA58CAqE,5YqI7p8zYsOpKJtjxYdOce,3
0pePYDrJGk8gqMRbXrLJC8,4J13m9IZh03PEhoxAxRhXO,1
1tuNNda2SSH3o4lUms5K6C,4ZdPHdArIbz2GSBXkozQYC,2
0pePYDrJGk8gqMRbXrLJC8,4VVEpEhC8NcR7AqNEds42U,1
0pePYDrJGk8gqMRbXrLJC8,7j6DKwmjbxvpQO8h914uEz,1
0mA4dkNGiN4fqTBi2SLlAv,1XrNDYzPQVM08PdMRn1mvP,1
0pePYDrJGk8gqMRbXrLJC8,6VcsqZOR5AtEOGeAtmutCZ,3
0pePYDrJGk8gqMRbXrLJC8,7yCGrS6Xh3UngvY6Ad5sMJ,1
0T8Ix53aIN4F7aEKj4EnKy,0pePYDrJGk8gqMRbXrLJC8,1
5HeN1Iza4nZe03sFlonddz,6VcsqZOR5AtEOGeAtmutCZ,1
0pePYDrJGk8gqMRbXrLJC8,5HeN1Iza4nZe03sFlonddz,1
0pePYDrJGk8gqMRbXrLJC8,1ZMJSCQw8DIefcLb1FIpY0,2
09Hzsy5bgnADJzIVlYUoQ3,0pePYDrJGk8gqMRbXrLJC8,1
0pePYDrJGk8gqMRbXrLJC8,0vZ2W0xkBCHRGNkb8seYtQ,1
0pePYDrJGk8gqMRbXrLJC8,4VPLEp6rYxqpf6n0QEkS5z,1
035LjRuKfMDQ2Xtlb4gqB6,0pePYDrJGk8gqMRbXrLJC8,1
3441uYrkzgTWwjXLd13R0U,4qDRNT8ldCfCjSp9lBzYC5,1
0pePYDrJGk8gqMRbXrLJC8,0vd9wwMIQeKaNQsaHUbcl2,1
0dAcy3ayJIW98jdHTacqac,0pePYDrJGk8gqMRbXrLJC8,1
0mA4dkNGiN4fqTBi2SLlAv,0pePYDrJGk8gqMRbXrLJC8,2
0pePYDrJGk8gqMRbXrLJC8,2oQX8QiMXOyuqbcZEFsZfm,1
0pePYDrJGk8gqMRbXrLJC8,4NEQrC4AlByMUOmOp9H5hZ,1
1XtR9vPQD6cjmHlR5PuHPu,4qDRNT8ldCfCjSp9lBzYC5,1
0CUbRHUcHesT778ioJt9oM,0pePYDrJGk8gqMRbXrLJC8,1
4ZdPHdArIbz2GSBXkozQYC,5HeN1Iza4nZe03sFlonddz,2
0pePYDrJGk8gqMRbXrLJC8,3yJ7q2MEpB9SLK9Xy1EJ2F,1
0pePYDrJGk8gqMRbXrLJC8,3hK6sVmdFt15ORCDg503Yp,2
0pePYDrJGk8gqMRbXrLJC8,3441uYrkzgTWwjXLd13R0U,1
0pePYDrJGk8gqMRbXrLJC8,7ggR2eZDxd9vAabd1wux61,1
0pePYDrJGk8gqMRbXrLJC8,4ZdPHdArIbz2GSBXkozQYC,1
0pePYDrJGk8gqMRbXrLJC8,0ssx5sZQzc1nZZF2Ks8qXZ,2
0pePYDrJGk8gqMRbXrLJC8,3HJq88k0us5XSJ4tD3J8RG,2
0pePYDrJGk8gqMRbXrLJC8,5l6N2hoIaP7snXdjnCULvk,1
0pePYDrJGk8gqMRbXrLJC8,1XrNDYzPQVM08PdMRn1mvP,1
0dXXFVCw0LKzmHFrTLUaQJ,0pePYDrJGk8gqMRbXrLJC8,1
0pePYDrJGk8gqMRbXrLJC8,66ihevNkSYNzRAl44dx6jJ,1
2oQX8QiMXOyuqbcZEFsZfm,4VVEpEhC8NcR7AqNEds42U,1
0pePYDrJGk8gqMRbXrLJC8,4dfJldGOpTXPBjw46bPzfx,1
0pePYDrJGk8gqMRbXrLJC8,4A4qYy2jK9DDN1OHV0nLkH,1
4QFG9KrGWEbr6hNA58CAqE,6VcsqZOR5AtEOGeAtmutCZ,2
0pePYDrJGk8gqMRbXrLJC8,59i796WO8u13nx3QHDCrF9,1
0pePYDrJGk8gqMRbXrLJC8,1XtR9vPQD6cjmHlR5PuHPu,1
1ZMJSCQw8DIefcLb1FIpY0,6VcsqZOR5AtEOGeAtmutCZ,1
0pePYDrJGk8gqMRbXrLJC8,0y9rTsbpRAIIkDMP3DsNro,1
0pePYDrJGk8gqMRbXrLJC8,6twEaJ9RPRYiCmWapjG8xh,1
3hK6sVmdFt15ORCDg503Yp,4TdMGChhzBYNXhADaEGUZX,1
0my6Pg4I28dVcZLSpAkqhv,0pePYDrJGk8gqMRbXrLJC8,1
4ZdPHdArIbz2GSBXkozQYC,6VcsqZOR5AtEOGeAtmutCZ,1
0pePYDrJGk8gqMRbXrLJC8,5YqI7p8zYsOpKJtjxYdOce,2
0pePYDrJGk8gqMRbXrLJC8,6kPf6aO5cAHU2RJUDN1UUy,1
1tuNNda2SSH3o4lUms5K6C,5HeN1Iza4nZe03sFlonddz,2
0l6WgSoqo4UqeuXFKnTQRu,0pePYDrJGk8gqMRbXrLJC8,1
4sFGEHs1ufSWEmfpTDm3DM,6tmdudtl1wM5WwTIqZX0WD,1
0pePYDrJGk8gqMRbXrLJC8,5xYNmNkaWRqu3e5F4UXME8,1
0pePYDrJGk8gqMRbXrLJC8,3uQSc2G13vlxsMDBb92llt,1
0pePYDrJGk8gqMRbXrLJC8,1tuNNda2SSH3o4lUms5K6C,1
3l9G1G9MxH6DaRhwLklaf5,4QFG9KrGWEbr6hNA58CAqE,2
0mA4dkNGiN4fqTBi2SLlAv,1ZMJSCQw8DIefcLb1FIpY0,2
0pePYDrJGk8gqMRbXrLJC8,4TdMGChhzBYNXhADaEGUZX,1
0NlNru2YcUz6RbnpYGQz26,0pePYDrJGk8gqMRbXrLJC8,1
0pePYDrJGk8gqMRbXrLJC8,67s0oOKE73W45e5UawllhS,1
0pePYDrJGk8gqMRbXrLJC8,4tm8CEdm4pkQsEh4jIr9Yp,1
0pePYDrJGk8gqMRbXrLJC8,12GqGscKJx3aE4t07u7eVZ,3
5YqI7p8zYsOpKJtjxYdOce,6VcsqZOR5AtEOGeAtmutCZ,2
0pePYDrJGk8gqMRbXrLJC8,3hTffafUYLLgO4yuPAxb5U,1
3l9G1G9MxH6DaRhwLklaf5,6VcsqZOR5AtEOGeAtmutCZ,2
1XtR9vPQD6cjmHlR5PuHPu,1ZMJSCQw8DIefcLb1FIpY0,1
3aWnyANApsrS1yIpPu873P,4tm8CEdm4pkQsEh4jIr9Yp,1
0pePYDrJGk8gqMRbXrLJC8,1gJdf4Yybu4X5A2xYV3NMV,1
2oQX8QiMXOyuqbcZEFsZfm,4qDRNT8ldCfCjSp9lBzYC5,1
1ZMJSCQw8DIefcLb1FIpY0,4qDRNT8ldCfCjSp9lBzYC5,1
0pePYDrJGk8gqMRbXrLJC8,4qDRNT8ldCfCjSp9lBzYC5,3
0pePYDrJGk8gqMRbXrLJC8,1dKdetem2xEmjgvyymzytS,1
0pePYDrJGk8gqMRbXrLJC8,4sFGEHs1ufSWEmfpTDm3DM,1
4VVEpEhC8NcR7AqNEds42U,4qDRNT8ldCfCjSp9lBzYC5,1
3l9G1G9MxH6DaRhwLklaf5,5YqI7p8zYsOpKJtjxYdOce,3
1tuNNda2SSH3o4lUms5K6C,6VcsqZOR5AtEOGeAtmutCZ,1
0pePYDrJGk8gqMRbXrLJC8,7pESOE4dEq8Yk4OKlJa3pS,1
0pePYDrJGk8gqMRbXrLJC8,1gW6pz5n1aK249L0GvfQCC,1
0pePYDrJGk8gqMRbXrLJC8,5NUPPRjsbXHNyVDrUESYeh,1
3HJq88k0us5XSJ4tD3J8RG,3l9G1G9MxH6DaRhwLklaf5,2
19HM5j0ULGSmEoRcrSe5x3,33mpx3IrKw93IM1C8tVSQi,1
01m2XZ7m7rAz6KY3scTdaV,5Y3MV9DZ0d87NnVm56qSY1,1
19HM5j0ULGSmEoRcrSe5x3,2UZIAOlrnyZmyzt1nuXr9y,4
19HM5j0ULGSmEoRcrSe5x3,2HvyR5FsU37QMqVzIbGwl7,1
2qWK8K2Jfh67UqtwY8tCW6,7fT2Me47PQ8T7954PKrcwR,1
19HM5j0ULGSmEoRcrSe5x3,4GN1eZnMxHLMX8a7sBBbFc,1
12GqGscKJx3aE4t07u7eVZ,19HM5j0ULGSmEoRcrSe5x3,1
19HM5j0ULGSmEoRcrSe5x3,3TKCdsX8yNNoiC1gesn6or,1
19HM5j0ULGSmEoRcrSe5x3,7vXDAI8JwjW531ouMGbfcp,1
19HM5j0ULGSmEoRcrSe5x3,6RGri3BX7P64gUBuf6uU7p,1
19HM5j0ULGSmEoRcrSe5x3,6Lad89OaqnRo5nf7FyVipt,1
19HM5j0ULGSmEoRcrSe5x3,4RWJOoYwgF978LOn8Fainp,2
19HM5j0ULGSmEoRcrSe5x3,2F4frns4hNKyvqeueLq9Ze,1
2F4frns4hNKyvqeueLq9Ze,4d9zZPgaTNFoxlRIT7qQvO,1
0ElbMDEefrgdxl0geuDPHn,2iPrKTKzQOV6F6PZOS8lMI,1
19HM5j0ULGSmEoRcrSe5x3,60n2WytJgR3JHkeqJxZQrm,2
19HM5j0ULGSmEoRcrSe5x3,46JHFFEjLKbXhMQsU5vSGm,1
0TfGwoeA3ZBISVA6uJ34nB,19HM5j0ULGSmEoRcrSe5x3,1
19HM5j0ULGSmEoRcrSe5x3,4az97MtWmBQ5Db3GfDh9j9,1
19HM5j0ULGSmEoRcrSe5x3,2kMVBdVpeeZOVpeirhykCc,1
0K59Fm1y7s3j498ueS4qzY,19HM5j0ULGSmEoRcrSe5x3,2
0K59Fm1y7s3j498ueS4qzY,2iPrKTKzQOV6F6PZOS8lMI,1
0ElbMDEefrgdxl0geuDPHn,5EQuMf3chH4yv7UPEiVIxx,1
19HM5j0ULGSmEoRcrSe5x3,2qWK8K2Jfh67UqtwY8tCW6,1
19HM5j0ULGSmEoRcrSe5x3,4d9zZPgaTNFoxlRIT7qQvO,1
0ElbMDEefrgdxl0geuDPHn,19HM5j0ULGSmEoRcrSe5x3,1
4RWJOoYwgF978LOn8Fainp,5gpZDWWbuzTAEzPAGHcSqY,1
19HM5j0ULGSmEoRcrSe5x3,5gpZDWWbuzTAEzPAGHcSqY,1
19HM5j0ULGSmEoRcrSe5x3,51ZSh80McCt7vbqHouzW0A,1
33mpx3IrKw93IM1C8tVSQi,60n2WytJgR3JHkeqJxZQrm,1
19HM5j0ULGSmEoRcrSe5x3,4rUyBlggM5tZUH5QZn9ZuO,1
19HM5j0ULGSmEoRcrSe5x3,5EQuMf3chH4yv7UPEiVIxx,1
19HM5j0ULGSmEoRcrSe5x3,5szJHKg5xeUlQ9pTqzdpic,1
0Zncosr79q01riJYbSBNA1,19HM5j0ULGSmEoRcrSe5x3,2
19HM5j0ULGSmEoRcrSe5x3,28oQ6vi1R2m9mdSBnsAkUQ,1
01m2XZ7m7rAz6KY3scTdaV,19HM5j0ULGSmEoRcrSe5x3,1
01m2XZ7m7rAz6KY3scTdaV,4C29ETLBPmYKYwtJUepbJz,1
19HM5j0ULGSmEoRcrSe5x3,4TDr2te1ZvxbEchksH77Dp,1
0TfGwoeA3ZBISVA6uJ34nB,2F4frns4hNKyvqeueLq9Ze,1
2kMVBdVpeeZOVpeirhykCc,33mpx3IrKw93IM1C8tVSQi,1
2kMVBdVpeeZOVpeirhykCc,60n2WytJgR3JHkeqJxZQrm,1
2iPrKTKzQOV6F6PZOS8lMI,5EQuMf3chH4yv7UPEiVIxx,1
19HM5j0ULGSmEoRcrSe5x3,5Y3MV9DZ0d87NnVm56qSY1,1
19HM5j0ULGSmEoRcrSe5x3,2iPrKTKzQOV6F6PZOS8lMI,1
4C29ETLBPmYKYwtJUepbJz,5Y3MV9DZ0d87NnVm56qSY1,1
0TfGwoeA3ZBISVA6uJ34nB,4d9zZPgaTNFoxlRIT7qQvO,1
19HM5j0ULGSmEoRcrSe5x3,3PMboJy3bSw6eV1Qv0FhSz,1
19HM5j0ULGSmEoRcrSe5x3,4C29ETLBPmYKYwtJUepbJz,1
19HM5j0ULGSmEoRcrSe5x3,5KpmLKI7ktzNzQL13J95Pf,1
19HM5j0ULGSmEoRcrSe5x3,3vohGR9Ee8zkl7UpgPLGT9,1
1vqR17Iv8VFdzure1TAXEq,3TKCdsX8yNNoiC1gesn6or,1
19HM5j0ULGSmEoRcrSe5x3,2x7PC78TmgqpEIjaGAZ0Oz,1
0ElbMDEefrgdxl0geuDPHn,0K59Fm1y7s3j498ueS4qzY,1
03ZdCrkA0RaY3tslOLbSTl,19HM5j0ULGSmEoRcrSe5x3,1
19HM5j0ULGSmEoRcrSe5x3,39hfuTf4PHfnHgIl0QBDGL,1
4C29ETLBPmYKYwtJUepbJz,7fT2Me47PQ8T7954PKrcwR,1
5Y3MV9DZ0d87NnVm56qSY1,7fT2Me47PQ8T7954PKrcwR,1
4TDr2te1ZvxbEchksH77Dp,6RGri3BX7P64gUBuf6uU7p,1
0Q8NcsJwoCbZOHHW63su5S,4zOhMWD0LoBe2nP7s9cHhX,1
54seKvtsZauR1iauN0ptpo,6hY8YED0fL89Il5yKkDhrm,1
0Q8NcsJwoCbZOHHW63su5S,4axKuDPr6WKcDCyh8vueTY,1
1GKIlPFdcewHtpDVCQ8zmJ,7awyvLSthqOcL5A3hnR1pf,1
0Q8NcsJwoCbZOHHW63su5S,3EiLUeyEcA6fbRPSHkG5kb,2
0Q8NcsJwoCbZOHHW63su5S,2cPqdH7XMvwaBJEVjheH8g,1
0Q8NcsJwoCbZOHHW63su5S,65jIUih0ZeTUJhSTRuYxpi,1
0Q8NcsJwoCbZOHHW63su5S,2UZIAOlrnyZmyzt1nuXr9y,2
2DspEsT7UXGKd2VaaedgG4,4zOhMWD0LoBe2nP7s9cHhX,1
0Q8NcsJwoCbZOHHW63su5S,2TQ4CGgxxCWHqa9yYIGDoU,2
0bsQ8jCTdRt3F8R5nNU3hw,1uaiSMIzlh2Y6Fx4bC1c6s,1
4SRF0I10ZzUX6hFmV1RCXR,79ehGac6casNGvc5n8XL7J,1
128ftF9X7Kd7Di2fq3wYVs,1GKIlPFdcewHtpDVCQ8zmJ,1
0Q8NcsJwoCbZOHHW63su5S,5J7rXWjtn5HzUkJ4Jet8Fr,2
0Q8NcsJwoCbZOHHW63su5S,3KdCAZSWpRrPO0GTPnzsYV,1
1uaiSMIzlh2Y6Fx4bC1c6s,2DspEsT7UXGKd2VaaedgG4,1
1GKIlPFdcewHtpDVCQ8zmJ,2DspEsT7UXGKd2VaaedgG4,1
2TQ4CGgxxCWHqa9yYIGDoU,4SRF0I10ZzUX6hFmV1RCXR,1
3E12tRURRvPfHz0hAMCFYc,6TKygPpVT29oGUogu4J9Ec,1
128ftF9X7Kd7Di2fq3wYVs,4zOhMWD0LoBe2nP7s9cHhX,1
0Q8NcsJwoCbZOHHW63su5S,6nVcHLIgY5pE2YCl8ubca1,1
0Q8NcsJwoCbZOHHW63su5S,1pgDilWYDWLoOgGjf1iHNu,2
0Q8NcsJwoCbZOHHW63su5S,2f0j8IhXgOli2Ub2amAiUZ,1
0Q8NcsJwoCbZOHHW63su5S,0bsQ8jCTdRt3F8R5nNU3hw,1
0Q8NcsJwoCbZOHHW63su5S,4aSlfXDn9R60UlbZEboBUy,1
0Q8NcsJwoCbZOHHW63su5S,768O5GliF0bqscyghggrbE,2
1GKIlPFdcewHtpDVCQ8zmJ,1TtXnWcUs0FCkaZDPGYHdf,1
0KKUc4amZyvswV2YL6WTar,0Q8NcsJwoCbZOHHW63su5S,1
2O8vbr4RYPpk6MRA4fio7u,77ziqFxp5gaInVrF2lj4ht,2
1uaiSMIzlh2Y6Fx4bC1c6s,38epWdyauFwdRkldqUMfWE,1
1GKIlPFdcewHtpDVCQ8zmJ,38epWdyauFwdRkldqUMfWE,1
0Q8NcsJwoCbZOHHW63su5S,5H1nN1SzW0qNeUEZvuXjAj,1
0Q8NcsJwoCbZOHHW63su5S,2DspEsT7UXGKd2VaaedgG4,1
0Q8NcsJwoCbZOHHW63su5S,11YLRSsZA3YVuQQtHXKTlz,1
52iwsT98xCoGgiGntTiR7K,768O5GliF0bqscyghggrbE,2
0Q8NcsJwoCbZOHHW63su5S,6hY8YED0fL89Il5yKkDhrm,1
0bsQ8jCTdRt3F8R5nNU3hw,1GKIlPFdcewHtpDVCQ8zmJ,1
0Q8NcsJwoCbZOHHW63su5S,3E12tRURRvPfHz0hAMCFYc,1
0Q8NcsJwoCbZOHHW63su5S,0eHQ9o50hj6ZDNBt6Ys1sD,1
4axKuDPr6WKcDCyh8vueTY,7awyvLSthqOcL5A3hnR1pf,1
0Q8NcsJwoCbZOHHW63su5S,47MpMsUfWtgyIIBEFOr4FE,1
3KdCAZSWpRrPO0GTPnzsYV,6TKygPpVT29oGUogu4J9Ec,1
07YUOmWljBTXwIseAUd9TW,2wkoKEfS6dXwThbyTnZWFU,1
0Q8NcsJwoCbZOHHW63su5S,38epWdyauFwdRkldqUMfWE,1
2SNfNJDsahTSVFwgxposF5,6JaOGIlSvYswVLPmGUheOO,2
0Q8NcsJwoCbZOHHW63su5S,6JaOGIlSvYswVLPmGUheOO,1
07YUOmWljBTXwIseAUd9TW,0Q8NcsJwoCbZOHHW63su5S,1
0Q8NcsJwoCbZOHHW63su5S,7Kh6SBEGtFtqjYo5bN0ACG,1
128ftF9X7Kd7Di2fq3wYVs,1uaiSMIzlh2Y6Fx4bC1c6s,1
0Q8NcsJwoCbZOHHW63su5S,3qsKSpcV3ncke3hw52JSMB,1
128ftF9X7Kd7Di2fq3wYVs,2DspEsT7UXGKd2VaaedgG4,1
0Q8NcsJwoCbZOHHW63su5S,3E6xrwgnVfYCrCs0ePERDz,1
1Ts9of7VPZElwPQnqnDSfW,34OTRVwyaE8DkOrGMQa7Ah,1
0Q8NcsJwoCbZOHHW63su5S,2YRyPiW98bpkARAS4B3OQP,1
0Q8NcsJwoCbZOHHW63su5S,79ehGac6casNGvc5n8XL7J,1
11YLRSsZA3YVuQQtHXKTlz,2TQ4CGgxxCWHqa9yYIGDoU,1
4SsVbpTthjScTS7U2hmr1X,4axKuDPr6WKcDCyh8vueTY,1
0Q8NcsJwoCbZOHHW63su5S,52iwsT98xCoGgiGntTiR7K,3
0Q8NcsJwoCbZOHHW63su5S,4SsVbpTthjScTS7U2hmr1X,1
0Q8NcsJwoCbZOHHW63su5S,5lFhCi03HDneWzvCxGctrT,1
0Q8NcsJwoCbZOHHW63su5S,1uaiSMIzlh2Y6Fx4bC1c6s,1
0Q8NcsJwoCbZOHHW63su5S,1GKIlPFdcewHtpDVCQ8zmJ,2
6TKygPpVT29oGUogu4J9Ec,6nVcHLIgY5pE2YCl8ubca1,1
0Q8NcsJwoCbZOHHW63su5S,2wkoKEfS6dXwThbyTnZWFU,1
128ftF9X7Kd7Di2fq3wYVs,38epWdyauFwdRkldqUMfWE,1
